g4223.t1	chr_2	345201	346582	0.602243140396555
g4224.t1	chr_2	347245	348149	0.782134105591446
g32.t1	chr_1	352217	353275	0.821908449100433
g14410.t1	chr_4	355466	356959	0.976284584980237
g34.t1	chr_1	355662	359260	1.50187617260788
g14411.t1	chr_4	359198	362631	1.09782323629688
g9134.t1	chr_3	382757	384396	0.88833805476865
g40.t1	chr_1	387128	388099	1.23463687150838
g14417.t1	chr_4	405395	407765	0.959343619887338
g14426.t1	chr_4	447923	451199	1.44095209032652
g4231.t1	chr_2	457873	459024	1.16099405726634
g4232.t1	chr_2	459467	465456	0.901378326996198
g14433.t1	chr_4	483786	500711	1.03769740193581
g14434.t1	chr_4	514930	515236	0.787486033519553
g14436.t1	chr_4	519756	520538	0.772656769333038
g9153.t1	chr_3	522083	522650	0.894176136363636
g9156.t1	chr_3	528624	529565	1.05233453052848
g9157.t1	chr_3	530130	531410	0.98068828918049
g9158.t1	chr_3	532163	536308	1.07200207200207
g9160.t1	chr_3	541318	546251	1.13644859813084
g9161.t1	chr_3	547013	549639	1.05973223480947
g9164.t1	chr_3	560941	565251	1.00828313253012
g4242.t1	chr_2	599012	599969	0.86109818520242
g4243.t1	chr_2	600394	602757	1.27502844141069
g4244.t1	chr_2	603305	604948	0.920528211284514
g4246.t1	chr_2	606403	607796	0.726586102719033
g4249.t1	chr_2	639265	642861	0.854857407836773
g4250.t1	chr_2	643212	643856	0.984619201190772
g9184.t1	chr_3	670566	674739	0.880112834978844
g9185.t1	chr_3	674964	676060	0.863297624592455
g14457.t1	chr_4	681276	683555	0.92239308024988
g9187.t1	chr_3	682165	684667	0.371977362373521
g14458.t1	chr_4	683766	685218	1.09782323629688
g14460.t1	chr_4	689591	690784	0.921691088157578
g9190.t1	chr_3	689968	692637	0.945755290683532
g14461.t1	chr_4	691104	692446	0.576354679802956
g9195.t1	chr_3	702079	703470	NA
g9196.t1	chr_3	704742	705484	0.895522388059701
g9197.t1	chr_3	705940	714392	1.20534729878721
g4257.t1	chr_2	716491	718405	0.997253433208489
g4258.t1	chr_2	718613	719328	NA
g4259.t1	chr_2	719931	723994	0.944822557122023
g4260.t1	chr_2	728373	730257	0.998251748251748
g4260.t1	chr_2	728373	730257	0.998251748251748
g84.t1	chr_1	769732	770793	0.981178801386825
g4270.t1	chr_2	830211	843086	1.15807930941462
g9211.t1	chr_3	842977	843502	NA
g9216.t1	chr_3	856362	883339	0.893939393939394
g4276.t1	chr_2	880616	888239	1.29951135383731
g4277.t1	chr_2	888447	890971	0.910675901600191
g14502.t1	chr_4	888563	890492	NA
g9218.t1	chr_3	890926	892867	0.818181818181818
g9222.t2	chr_3	900998	904315	1.20049504950495
g9223.t1	chr_3	904570	905233	0.993024414549078
g9224.t1	chr_3	905593	906005	1.0771228252402
g9225.t1	chr_3	906175	907299	1.45898778359511
g14506.t1	chr_4	908724	910089	NA
g14508.t2	chr_4	918317	924191	0.817355747387551
g112.t1	chr_1	987280	987813	0.560257410296412
g115.t1	chr_1	996418	998969	1.322206095791
g4298.t1	chr_2	1085931	1087176	0.922614756068253
g4298.t1	chr_2	1085931	1087176	0.922614756068253
g4300.t1	chr_2	1088099	1090108	1.08496221005994
g4301.t1	chr_2	1091607	1092949	0.817541467848216
g4306.t1	chr_2	1110530	1111796	0.776420959147425
g4308.t1	chr_2	1114322	1117199	0.780721282279608
g4309.t1	chr_2	1118443	1119442	0.969234555746985
g4310.t1	chr_2	1123021	1125151	0.697072549851506
g4312.t1	chr_2	1153622	1156237	0.574576938213302
g4313.t1	chr_2	1157378	1158466	0.86959569992989
g4322.t1	chr_2	1191633	1194018	1.21361372440509
g134.t1	chr_1	1239636	1242298	1.56631274131274
g4330.t1	chr_2	1318692	1319391	1.88704438830747
g9255.t1	chr_3	1325248	1326359	0.605337078651685
g9256.t1	chr_3	1328323	1332169	0.815932818883341
g145.t1	chr_1	1335185	1335871	1.74793956043956
g14553.t1	chr_4	1336074	1336410	0.805054151624549
g146.t1	chr_1	1337170	1337854	0.87178287318671
g147.t1	chr_1	1338243	1340005	0.975308641975309
g9258.t1	chr_3	1344355	1344969	0.832340815391663
g9262.t2	chr_3	1356922	1360839	1.14220674879486
g9263.t1	chr_3	1362484	1365044	1.06398348813209
g9264.t1	chr_3	1365733	1368033	0.712909441233141
g9265.t1	chr_3	1368265	1369667	0.994515083520319
g14566.t1	chr_4	1368529	1369010	1.14507910968088
g14567.t1	chr_4	1369567	1370117	0.813874404896849
g14568.t1	chr_4	1370262	1371021	1.14075461600214
g9268.t1	chr_3	1376860	1379546	1.01536911060721
g14574.t1	chr_4	1379896	1385691	0.444825717897779
g9270.t1	chr_3	1380964	1382596	1.00652119388011
g14575.t1	chr_4	1385891	1387140	0.98560436832961
g14577.t1	chr_4	1388861	1391017	1.51968503937008
g4336.t1	chr_2	1389202	1391939	0.73407022106632
g9275.t2	chr_3	1391124	1392096	0.986590514030295
g14578.t1	chr_4	1391620	1393253	1.32182240278584
g9278.t1	chr_3	1399145	1399725	1.00803212851406
g14582.t1	chr_4	1400549	1401605	1.46033210332103
g14582.t1	chr_4	1400549	1401605	1.46033210332103
g4339.t1	chr_2	1402063	1409811	0.508295625942685
g9282.t1	chr_3	1406796	1409949	0.956936628333741
g9283.t1	chr_3	1410550	1412069	0.975796492961225
g9284.t1	chr_3	1412693	1415045	1.47402597402597
g4342.t1	chr_2	1419467	1422049	1.04708290685773
g4343.t1	chr_2	1422271	1424794	1.17983651226158
g14589.t1	chr_4	1423691	1426712	1.07118819570282
g14590.t1	chr_4	1426881	1427787	0.950499878078517
g158.t1	chr_1	1437352	1438693	0.975308641975309
g158.t1	chr_1	1437352	1438693	0.975308641975309
g159.t1	chr_1	1438730	1439270	0.699447748513169
g160.t1	chr_1	1442303	1445275	0.8984337921215
g167.t1	chr_1	1459286	1459672	NA
g171.t1	chr_1	1467665	1473896	1.09314495028781
g4348.t1	chr_2	1468305	1470698	0.8409666283084
g174.t1	chr_1	1488076	1489596	0.476287137848311
g176.t1	chr_1	1493136	1495009	1.18758545255674
g4362.t1	chr_2	1574271	1575013	0.84015639374425
g4363.t1	chr_2	1575787	1577044	0.826712328767123
g4364.t1	chr_2	1577348	1578292	1.00275344180225
g4365.t1	chr_2	1578480	1579533	0.995510102269893
g4368.t1	chr_2	1608350	1609320	0.920768307322929
g4369.t1	chr_2	1609731	1611854	0.699383896324623
g189.t1	chr_1	1629241	1632709	1.38166120869306
g190.t1	chr_1	1633203	1634175	0.993022676302019
g191.t1	chr_1	1634565	1637197	1.18487165483342
g193.t1	chr_1	1639352	1639967	0.639008399918049
g194.t1	chr_1	1640189	1641991	0.90228245363766
g9300.t1	chr_3	1642524	1645214	0.732726878925709
g9301.t1	chr_3	1646255	1647630	1.13132658497603
g9302.t1	chr_3	1647870	1648669	0.834441641825269
g4375.t1	chr_2	1721253	1726223	0.869829399392382
g4376.t1	chr_2	1726693	1727256	0.897746144721234
g14649.t1	chr_4	1735640	1738653	1.32124201973302
g4379.t1	chr_2	1747038	1749754	1.21150124412497
g4381.t1	chr_2	1757015	1758513	0.977508650519031
g4382.t1	chr_2	1758721	1759586	0.781340458695168
g4383.t2	chr_2	1759767	1762899	0.622718052738337
g14655.t1	chr_4	1763267	1766659	1.91051291378683
g14660.t1	chr_4	1782329	1783573	1.29489386115892
g218.t1	chr_1	1820571	1823407	0.949549110407019
g220.t1	chr_1	1834781	1847127	0.976772918211021
g14670.t1	chr_4	1837776	1838745	NA
g14672.t1	chr_4	1845255	1846484	1.01409869083585
g14674.t1	chr_4	1848038	1849153	1.13789417423838
g14675.t1	chr_4	1849261	1849869	1.10360241914278
g222.t1	chr_1	1862143	1862749	1.34617400419287
g226.t1	chr_1	1872122	1874441	0.951695535496463
g228.t1	chr_1	1877093	1879049	1.16711809317443
g229.t1	chr_1	1879970	1882055	0.84865988909427
g230.t1	chr_1	1882474	1884600	0.817954545454545
g231.t1	chr_1	1884798	1885656	0.719690455717971
g235.t1	chr_1	1896396	1896935	0.756531284302964
g9335.t1	chr_3	1896805	1898320	1.20778145695364
g238.t1	chr_1	1912218	1915527	NA
g239.t1	chr_1	1916321	1916920	4.64245416078984
g239.t1	chr_1	1916321	1916920	4.64245416078984
g4397.t1	chr_2	1963470	1966175	1.01333668847509
g4398.t1	chr_2	1968227	1969826	1.00125093820365
g4399.t1	chr_2	1970233	1971798	1.07630417856216
g4403.t1	chr_2	1996599	1998373	0.875732708089097
g4404.t1	chr_2	1998983	1999710	0.944349939246658
g4405.t1	chr_2	2001293	2005157	2.33375
g4406.t1	chr_2	2005620	2008641	1.21852468108708
g4407.t1	chr_2	2010123	2010687	1.12003179650238
g4409.t1	chr_2	2013462	2016762	0.626880845872306
g4410.t1	chr_2	2017048	2026714	0.86895585143658
g14722.t1	chr_4	2019199	2021411	1.09614880796437
g4412.t1	chr_2	2027323	2028898	1.15227333871402
g14724.t1	chr_4	2028845	2029506	0.818181818181818
g14726.t2	chr_4	2030597	2035248	1.00150112584438
g14727.t1	chr_4	2035304	2036142	NA
g14728.t1	chr_4	2036679	2038110	1.10028878970858
g4417.t1	chr_2	2049140	2050404	0.934703748488513
g4418.t1	chr_2	2051883	2052503	0.858736059479554
g14734.t1	chr_4	2063404	2066222	1.08822761681023
g258.t1	chr_1	2086430	2088231	1.49097135740971
g4425.t1	chr_2	2115888	2117362	0.560671088568084
g4427.t1	chr_2	2120494	2121042	0.797932119577433
g4428.t1	chr_2	2121229	2122946	1.0327743902439
g4432.t1	chr_2	2133379	2136213	0.611278952668681
g4433.t2	chr_2	2137259	2139921	0.896396396396396
g9366.t1	chr_3	2267030	2267924	0.656096499409314
g9367.t1	chr_3	2268205	2274298	1.13618157543391
g14776.t1	chr_4	2272658	2274660	0.99203187250996
g14777.t1	chr_4	2275069	2278784	1.05655526992288
g9369.t1	chr_3	2279118	2284631	NA
g9370.t1	chr_3	2284971	2285851	0.795153690823424
g9372.t1	chr_3	2289144	2291380	1.05524152106886
g9374.t1	chr_3	2292601	2293126	0.712176332120693
g9376.t1	chr_3	2299163	2301045	0.534330648254699
g9377.t1	chr_3	2301478	2303265	0.852709587772117
g9378.t1	chr_3	2304616	2305886	0.839926402943882
g4440.t1	chr_2	2370344	2374145	0.755594559017113
g277.t1	chr_1	2372263	2372672	0.476375046142488
g14795.t1	chr_4	2382393	2384254	0.932834017878715
g4442.t1	chr_2	2383596	2384893	NA
g14799.t1	chr_4	2403138	2405064	0.990544911669569
g284.t1	chr_1	2414356	2416849	0.804058624577227
g285.t1	chr_1	2417263	2418744	0.948124695567462
g4450.t1	chr_2	2440345	2442282	1.1327645961077
g4451.t1	chr_2	2442768	2445068	1.03329097839898
g14816.t1	chr_4	2526205	2528856	0.675743611227482
g14818.t1	chr_4	2532242	2533419	1.34397890418986
g4455.t2	chr_2	2552440	2557461	0.698301486199575
g4456.t1	chr_2	2563443	2616270	0.684
g14829.t1	chr_4	2569791	2571099	0.524971406786123
g303.t1	chr_1	2626912	2633157	1.11923688394277
g304.t1	chr_1	2633582	2634366	0.951219512195122
g307.t1	chr_1	2637972	2639904	NA
g14845.t1	chr_4	2645855	2648172	0.963426607756505
g14848.t1	chr_4	2655100	2655957	0.837583275901677
g14852.t1	chr_4	2663236	2664579	1.26180378852135
g14853.t1	chr_4	2665114	2665804	0.829826166514181
g14859.t1	chr_4	2682424	2685734	0.866542230517965
g14861.t1	chr_4	2689455	2691255	0.929570670525808
g14862.t1	chr_4	2691832	2692951	1.07846193816576
g14863.t1	chr_4	2693392	2694491	0.82379758377023
g4462.t1	chr_2	2706230	2708659	1.49454318677892
g4463.t1	chr_2	2710067	2711446	1.47985120892746
g4465.t1	chr_2	2717607	2719214	0.817954545454545
g4467.t1	chr_2	2724720	2725175	1.12596332713261
g4468.t1	chr_2	2726693	2730059	0.924687199230029
g4469.t1	chr_2	2730649	2733610	1.21981681931724
g4471.t1	chr_2	2735962	2736674	0.999750062484379
g4479.t1	chr_2	2766374	2771197	1.09397905759162
g4480.t1	chr_2	2771523	2773702	0.940334707737085
g4483.t1	chr_2	2777440	2777945	0.867211201866978
g332.t1	chr_1	2782377	2783271	0.915928143712575
g334.t1	chr_1	2787331	2790114	0.917765523855191
g335.t1	chr_1	2790296	2790936	1.06317689530686
g336.t1	chr_1	2790997	2791988	0.982899628252788
g4488.t1	chr_2	2791799	2793205	0.829597438243367
g337.t1	chr_1	2792303	2793648	1.1211558854719
g4489.t1	chr_2	2793377	2794655	0.888574126534466
g4490.t1	chr_2	2795000	2795441	0.812047101449275
g14878.t1	chr_4	2801536	2811909	0.918685536099784
g344.t1	chr_1	2805138	2806069	0.974333662388944
g14879.t1	chr_4	2812273	2813095	1.23373359396817
g352.t1	chr_1	2822933	2823957	0.933542774287095
g353.t1	chr_1	2824162	2825642	0.933301111648139
g354.t1	chr_1	2825914	2826470	1.12739361702128
g9421.t1	chr_3	2843031	2844292	0.739669421487603
g9422.t1	chr_3	2844529	2847307	1.6525198938992
g14890.t1	chr_4	2854340	2855333	0.796138302649304
g9425.t1	chr_3	2855798	2857514	0.950987564008778
g9426.t1	chr_3	2857641	2859684	1.06664944458796
g9427.t1	chr_3	2860210	2861207	0.776988005330964
g9428.t1	chr_3	2861646	2868420	0.85156356684419
g14894.t1	chr_4	2863861	2868837	0.757088723376454
g358.t1	chr_1	2867925	2897625	1.52972802024035
g9429.t1	chr_3	2876491	2880318	1.66722240746916
g4492.t1	chr_2	2883923	2884975	0.930036188178528
g4493.t1	chr_2	2885340	2886452	0.858736059479554
g4494.t1	chr_2	2887508	2890385	0.96367206676485
g14904.t1	chr_4	2895614	2902227	0.672381350616768
g4497.t1	chr_2	2909882	2912184	1.16888045540797
g14909.t1	chr_4	2911221	2916474	0.933526710176456
g4498.t1	chr_2	2912455	2913334	1.01638517771616
g9432.t1	chr_3	2914296	2916277	0.990049751243781
g4500.t2	chr_2	2915061	2916910	0.936592449177154
g4502.t1	chr_2	2919011	2920023	0.905215527506549
g360.t1	chr_1	2919144	2921193	1.15660377358491
g4503.t2	chr_2	2920425	2923778	1.04813108038915
g4510.t1	chr_2	2944812	2947487	0.883003766478343
g4511.t1	chr_2	2947824	2948718	0.825045620437956
g4512.t1	chr_2	2949441	2954820	0.878169014084507
g4512.t2	chr_2	2949441	2954820	1.12852581160192
g362.t1	chr_1	2958375	2965288	NA
g14913.t1	chr_4	2958492	2961958	0.615710823909531
g4514.t1	chr_2	2961502	2964955	0.923539312334696
g4515.t1	chr_2	2965594	2968677	0.64778578784758
g4516.t1	chr_2	2969078	2970577	0.802388463271744
g4517.t1	chr_2	2971138	2972228	0.948368241597662
g14914.t1	chr_4	2974153	2978265	1.28021664766249
g4519.t1	chr_2	2974356	2977550	1.07200207200207
g4521.t1	chr_2	2986416	2988154	0.84971098265896
g370.t1	chr_1	3052179	3052748	0.928881388621022
g371.t1	chr_1	3052996	3053700	0.655971848478576
g4524.t1	chr_2	3054351	3057814	1.1697857336588
g4525.t1	chr_2	3059064	3059710	1.10139217231416
g374.t1	chr_1	3061300	3063574	1.05365853658537
g382.t1	chr_1	3087786	3094850	1.02917300862506
g4530.t1	chr_2	3101025	3104763	0.92402019716278
g384.t1	chr_1	3104265	3110658	1.0047607116011
g386.t1	chr_1	3131362	3132719	1.07146556188503
g388.t1	chr_1	3134678	3140347	1.02275600505689
g390.t1	chr_1	3142978	3147646	0.84015639374425
g392.t1	chr_1	3150069	3150674	0.919145873320537
g394.t1	chr_1	3152226	3152934	1.16567406605306
g395.t1	chr_1	3153105	3154351	0.923298869920654
g9456.t1	chr_3	3153411	3157322	1.19418540866703
g396.t1	chr_1	3154395	3155537	0.923539312334696
g398.t1	chr_1	3161293	3163892	1.04865556978233
g400.t1	chr_1	3170529	3172516	1.38877276799044
g4552.t1	chr_2	3215238	3216031	1.18666302268379
g4554.t1	chr_2	3229442	3229895	0.639008399918049
g4555.t1	chr_2	3230120	3232228	1.43932926829268
g14963.t1	chr_4	3237853	3242348	0.397624039133473
g14964.t1	chr_4	3243351	3245679	1.60638644509612
g4561.t1	chr_2	3245797	3246955	0.801801801801802
g4563.t1	chr_2	3250556	3251400	0.875293014533521
g410.t1	chr_1	3259904	3260988	NA
g4570.t1	chr_2	3267669	3268374	1.09533787323206
g4571.t1	chr_2	3269636	3270828	0.822095671981777
g4572.t1	chr_2	3270941	3271416	1.035368956743
g4573.t1	chr_2	3273104	3273748	0.901830282861897
g423.t1	chr_1	3308285	3310625	0.90885230255309
g425.t1	chr_1	3316642	3317560	0.779755283648498
g427.t1	chr_1	3318005	3319484	0.900475059382423
g429.t1	chr_1	3321161	3324039	0.888783943329398
g4582.t1	chr_2	3325684	3328305	0.788508830762352
g430.t1	chr_1	3326820	3327498	0.99352105656616
g431.t1	chr_1	3330424	3331830	0.843512330029961
g432.t1	chr_1	3334449	3335449	0.804239963915201
g433.t1	chr_1	3340770	3341868	0.846295868912993
g434.t1	chr_1	3341945	3343100	0.598521183053557
g435.t1	chr_1	3344348	3345640	0.922152811148486
g4589.t1	chr_2	3351504	3353091	1.21914008321775
g439.t1	chr_1	3362965	3364749	0.842699216950714
g14972.t1	chr_4	3366141	3367374	0.933301111648139
g441.t1	chr_1	3367340	3371683	0.987332339791356
g442.t1	chr_1	3371889	3372948	0.943863912515188
g445.t1	chr_1	3376060	3376414	0.920768307322929
g446.t1	chr_1	3376640	3378106	0.993271866434089
g448.t1	chr_1	3379391	3380828	1.03380782918149
g449.t1	chr_1	3381080	3382522	1.0460358056266
g450.t1	chr_1	3383662	3384902	1.18043063505042
g451.t1	chr_1	3385776	3387625	0.750328227571116
g452.t1	chr_1	3391758	3393698	0.603849238171612
g15004.t1	chr_4	3487785	3494025	0.989060169070115
g9479.t1	chr_3	3520807	3528375	0.97897080653142
g9481.t1	chr_3	3532463	3536238	1.80210157618214
g15017.t1	chr_4	3534395	3536889	1.06211340206186
g9483.t1	chr_3	3538453	3543944	0.795332136445242
g9484.t1	chr_3	3545079	3546876	0.92492781520693
g15022.t1	chr_4	3552043	3557483	1.00350613573754
g471.t1	chr_1	3560331	3560768	0.9524041981938
g475.t1	chr_1	3566276	3569584	1.06773526370217
g476.t1	chr_1	3570187	3571480	0.928881388621022
g477.t1	chr_1	3571755	3572245	0.21580547112462
g4614.t1	chr_2	3597481	3598499	1.18579234972678
g4616.t1	chr_2	3602903	3610959	1.03407068395627
g4617.t1	chr_2	3641301	3642665	1.04524539877301
g4618.t1	chr_2	3643003	3644080	0.592039800995025
g4619.t1	chr_2	3644485	3645417	1.1867140513942
g4631.t1	chr_2	3794713	3796281	0.985111662531017
g4635.t1	chr_2	3801971	3802421	0.867849638104133
g502.t1	chr_1	3812454	3814248	1.00576585610429
g503.t1	chr_1	3814526	3816282	0.902949571836346
g4642.t1	chr_2	3817002	3818980	0.821908449100433
g505.t1	chr_1	3818102	3818868	1.33810637054354
g506.t1	chr_1	3819056	3820278	1.11557788944724
g9512.t1	chr_3	3832248	3834402	1.00075037518759
g509.t1	chr_1	3834158	3835654	1.09231171548117
g509.t1	chr_1	3834158	3835654	1.09231171548117
g9513.t1	chr_3	3834472	3834985	0.700531349628055
g9514.t1	chr_3	3835322	3836064	0.640894175553733
g510.t1	chr_1	3836138	3838353	0.851116117141102
g9515.t1	chr_3	3836492	3848126	0.844167819271554
g4650.t1	chr_2	3856263	3857400	0.864801864801865
g9518.t1	chr_3	3871481	3878107	1.05338809034908
g522.t1	chr_1	3874580	3875481	3.04194037392623
g15092.t1	chr_4	3878890	3880695	1.05207798871216
g9524.t1	chr_3	3888352	3889610	0.92006721075372
g525.t1	chr_1	3889295	3890448	0.850566736062919
g9526.t1	chr_3	3896276	3904146	1.09559979046621
g9527.t1	chr_3	3905003	3909644	0.984863523573201
g9528.t1	chr_3	3910044	3910625	0.694556238085151
g9529.t1	chr_3	3910887	3912495	0.80972850678733
g9529.t1	chr_3	3910887	3912495	0.80972850678733
g9530.t1	chr_3	3912799	3914687	0.851851851851852
g15118.t1	chr_4	3954011	3954614	0.932125603864734
g4652.t1	chr_2	3955072	3956553	1.0138469284995
g4655.t1	chr_2	3961871	3965678	0.927469879518072
g534.t1	chr_1	3965427	3968996	1.3121387283237
g535.t1	chr_1	3970970	3975754	1.09067154429057
g536.t1	chr_1	3975782	3982701	1.07792207792208
g536.t1	chr_1	3975782	3982701	1.07792207792208
g538.t1	chr_1	3983164	3983586	1.08796658835813
g540.t1	chr_1	3989686	3990432	1.13819834268912
g541.t1	chr_1	3990533	3990836	1.75232198142415
g543.t1	chr_1	3994833	3996378	1.29555236728838
g544.t1	chr_1	3996584	3997225	1.00551654964895
g545.t1	chr_1	3997366	4003652	0.834212336620041
g15130.t1	chr_4	4015686	4034218	0.537121477844031
g553.t1	chr_1	4028824	4030708	1.60364464692483
g9548.t1	chr_3	4033090	4033849	0.870703764320786
g9550.t1	chr_3	4035637	4036040	0.763668430335097
g556.t1	chr_1	4038504	4038951	0.972386587771203
g4669.t1	chr_2	4039189	4039879	0.93680387409201
g9553.t1	chr_3	4039211	4039698	0.9603038470963
g9554.t1	chr_3	4040098	4041433	0.87902278599953
g4670.t1	chr_2	4040107	4041145	1.08713801200104
g4671.t1	chr_2	4041152	4042623	0.793319883434207
g4672.t1	chr_2	4042804	4044424	0.830473575840769
g4673.t1	chr_2	4044609	4045429	0.76267078007933
g15132.t1	chr_4	4057188	4058048	1.07684319833853
g9558.t1	chr_3	4058357	4058928	1.3508668821628
g15133.t1	chr_4	4058532	4060169	1.16508795669824
g9559.t2	chr_3	4059237	4060354	0.911350059737156
g15134.t1	chr_4	4060284	4061544	1.24592925322852
g9560.t1	chr_3	4060524	4061060	0.962708537782139
g9561.t1	chr_3	4061453	4062093	0.824817518248175
g9563.t1	chr_3	4064639	4066169	0.998001498875843
g9564.t1	chr_3	4066461	4068054	1.35739540365351
g9566.t1	chr_3	4069233	4070464	1.11304807184363
g9568.t1	chr_3	4071634	4073943	1.19747322164241
g9569.t1	chr_3	4074130	4075622	0.849479768786127
g9571.t1	chr_3	4076544	4077292	0.216577946768061
g9583.t1	chr_3	4141745	4142444	0.825650387950707
g565.t1	chr_1	4159866	4160610	1.04263466938984
g15159.t1	chr_4	4167012	4167708	0.893491124260355
g567.t1	chr_1	4168098	4171502	1.32085871772556
g568.t1	chr_1	4172172	4174913	0.98560436832961
g9591.t1	chr_3	4172937	4173608	1.08010403120936
g569.t1	chr_1	4175923	4178557	0.533934049079755
g9593.t1	chr_3	4184778	4186989	0.787310098302055
g9594.t1	chr_3	4187511	4188754	0.891700165523764
g4689.t1	chr_2	4211826	4215994	1.03485118290511
g15166.t1	chr_4	4212806	4214744	0.93539801596903
g9602.t1	chr_3	4242492	4244041	1.12314225053079
g9603.t1	chr_3	4244650	4255599	0.86219739292365
g4694.t1	chr_2	4246890	4249715	1.45549416820135
g9605.t1	chr_3	4258429	4260743	1.47908273938643
g4699.t1	chr_2	4260366	4262937	0.816345062429058
g9606.t1	chr_3	4261000	4261782	0.954556559980455
g9607.t1	chr_3	4262386	4263909	1.03433367243133
g4700.t1	chr_2	4263311	4264581	1.00300525920361
g9611.t2	chr_3	4276296	4281465	1.07550596782564
g4702.t1	chr_2	4278462	4278894	1.07146556188503
g9612.t1	chr_3	4281877	4282986	0.813236627379873
g9613.t1	chr_3	4283972	4285738	1.07954250064986
g9615.t1	chr_3	4296226	4298498	NA
g9617.t1	chr_3	4300539	4304272	0.235139725181411
g9619.t1	chr_3	4305217	4306654	0.931884057971014
g582.t1	chr_1	4309891	4310986	0.767955801104972
g583.t1	chr_1	4312645	4313374	0.962708537782139
g4703.t1	chr_2	4315185	4317860	1.06345112200155
g9625.t1	chr_3	4324791	4331037	2.36742424242424
g587.t1	chr_1	4343358	4346533	1.09014894172981
g4710.t1	chr_2	4344432	4348373	0.740861618798956
g4711.t1	chr_2	4348825	4349254	1.08196721311475
g4715.t1	chr_2	4358891	4361336	NA
g9629.t1	chr_3	4359559	4361688	1.04159224291911
g9634.t1	chr_3	4375735	4376666	0.797348910357223
g9635.t1	chr_3	4377054	4378831	0.788908765652952
g601.t1	chr_1	4433135	4434050	1.07146556188503
g602.t1	chr_1	4434384	4437608	1.77392510402219
g15194.t1	chr_4	4436495	4438114	1.00853627918654
g603.t1	chr_1	4437839	4438135	0.713428999785821
g604.t1	chr_1	4439903	4441865	1.15343203230148
g605.t1	chr_1	4442603	4458069	0.967781603541564
g9645.t1	chr_3	4455511	4456524	1.01131221719457
g9646.t1	chr_3	4456681	4463062	1.07092932953663
g4732.t1	chr_2	4462884	4464858	1.07522697795071
g9648.t1	chr_3	4468425	4470035	0.827701814357086
g9650.t1	chr_3	4478710	4481309	0.95456765999023
g9651.t1	chr_3	4481643	4483585	1.1545919741449
g9652.t1	chr_3	4483930	4487053	0.93539801596903
g608.t1	chr_1	4491931	4493991	0.785762106672618
g9657.t1	chr_3	4499472	4506350	1.9765625
g613.t1	chr_1	4506939	4510959	1.45022970903522
g9658.t1	chr_3	4507178	4507788	1.05021778119395
g9659.t1	chr_3	4507981	4508740	NA
g614.t1	chr_1	4511154	4512076	1.21975582685905
g615.t1	chr_1	4512381	4512870	0.945998540501095
g9661.t1	chr_3	4515012	4515561	0.66147455867082
g618.t1	chr_1	4531391	4533851	0.830434782608696
g619.t1	chr_1	4534395	4535914	1.04786281034041
g9674.t1	chr_3	4535664	4536888	0.902949571836346
g620.t1	chr_1	4536183	4537724	0.804058624577227
g621.t1	chr_1	4537868	4538379	0.858536585365854
g622.t1	chr_1	4538564	4540015	0.877493546115935
g9681.t1	chr_3	4583754	4585656	0.93939393939394
g15252.t1	chr_4	4660713	4662095	1.08279093985941
g15259.t1	chr_4	4673986	4680546	0.810364335822584
